active,reassignment_count,reopen_count,sys_mod_count,made_sla,priority,knowledge,u_priority_confirmation,open_hour,open_day_of_week,open_month,open_quarter,is_business_hours,is_weekend,incident_state_Active,incident_state_Awaiting Evidence,incident_state_Awaiting Problem,incident_state_Awaiting User Info,incident_state_Awaiting Vendor,incident_state_Closed,incident_state_New,incident_state_Resolved,contact_type_Email,contact_type_IVR,contact_type_Phone,contact_type_Self service,impact_2 - Medium,impact_3 - Low,urgency_2 - Medium,urgency_3 - Low,notify_Send Email,vendor_Vendor 2,vendor_Vendor 3,vendor_code 8s,caused_by_CHG0000132,caused_by_CHG0001327,number_encoded,caller_id_encoded,location_encoded,category_encoded,subcategory_encoded,u_symptom_encoded,cmdb_ci_encoded,assignment_group_encoded,assigned_to_encoded,problem_id_encoded,rfc_encoded
True,-0.060067567159533264,-0.10572853483016008,0.3800542428057713,True,3 - Moderate,False,False,-0.7203912455717495,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.5452589217500439,-0.7823695365775316,-1.1095657186147454,-1.0643014124800954,-0.5226365881494982,-2.429011926208485,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,0.5267237368549942,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.7124362631126686,-0.1049332069433624,-0.8629560414875606,0.9755289296098385,1.374967733115617,-0.005529241405455466,0.04777662251818304,-1.1594064733213383,0.10073550338275472,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.22154525260105204,2.587778253076344,1.1645613513868496,0.8046455073415282,1,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.0252971141558893,-1.2984166229753253,-0.6163463643603758,0.41281711110227054,0.34709872576367956,1.1216720073401398,0.04777662251818304,-0.7345585748283203,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,True,False,2.7715307052231326,1.3120400742564011,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.3517386307380854,1.3601888942066154,-1.4178278150237262,-0.5719285712859734,2.197262938997167,1.1216720073401398,0.04777662251818304,-0.6495889951297168,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,1.0928912676382156,-0.10572853483016008,0.11965876890059941,True,3 - Moderate,False,False,-1.219237238542447,-1.239436283383484,1.1645613513868496,0.8046455073415282,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.0301898120870603,0.37790621623707,0.07724335255983124,-1.0643014124800954,-0.5226365881494982,-0.005529241405455466,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,0.6404497167109432,True,3 - Moderate,False,False,1.2749927263110403,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.7343073334794618,-0.9085586568035043,-0.8629560414875606,-1.0643014124800954,0.948006760830966,-0.07597931945205516,0.04777662251818304,1.3471961277874676,-1.3773996334323073,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,True,False,1.2749927263110403,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.2006086279752437,1.1131238798694478,1.2332262140935097,0.27213915647537856,1.738675228024764,1.1216720073401398,0.04777662251818304,-0.2247410966366988,0.26053389655195064,0.1116214406863944,0.0706892535409918
True,2.822329519834839,-0.10572853483016008,0.5102519797583572,True,3 - Moderate,True,False,0.2773007403696454,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.4293422562574942,-1.2778278717805613,1.8651635117319205,-1.2753183444204332,1.2959008863962371,-0.597309896996893,0.04777662251818304,0.7099242800479407,-0.1389620863710391,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,1.2749927263110403,0.03630189543645852,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.9043387486352696,-0.6986862252697813,-0.8629560414875606,-1.2049793671069873,-0.7123970202760097,-0.005529241405455466,0.04777662251818304,-1.4992847921157526,0.10073550338275472,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,True,-0.4709682490864008,0.6741709848464298,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.9283945134635276,0.05844849608605488,-1.4178278150237262,-0.22023368471874338,-1.3133050553432961,-2.3937868871851853,0.04777662251818304,-1.2018912631706402,-0.8181052573401216,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.22154525260105204,-1.239436283383484,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.6923349321055534,-0.32543209070664103,1.2794655285548568,0.41281711110227054,0.8056864367360824,-1.33703571648619,0.04777662251818304,0.20010680185631916,0.11405203614685439,0.1116214406863944,0.0706892535409918
True,1.6693706850370902,-0.10572853483016008,0.5102519797583572,True,3 - Moderate,False,False,0.027877743884296684,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.5992246693164033,0.1906149956911526,-0.8629560414875606,-1.2753183444204332,1.9916891375267793,-0.005529241405455466,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,-0.7203912455717495,-1.239436283383484,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.01876042309329485,-1.2525900477353669,-0.6163463643603758,-1.0643014124800954,-0.5226365881494982,-2.464236965231785,0.04777662251818304,0.7099242800479407,-1.3773996334323073,0.1116214406863944,0.0706892535409918
False,-0.060067567159533264,-0.10572853483016008,0.24985650585318536,False,3 - Moderate,False,True,-2.965198213939888,2.587778253076344,0.13985958534730247,0.8046455073415282,0,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.27194737898378984,0.8527758002453356,0.07724335255983124,-1.2753183444204332,1.9916891375267793,-0.005529241405455466,0.04777662251818304,-1.2868608428692436,-1.230917773027211,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,False,False,1.0255697298256916,0.6741709848464298,0.13985958534730247,0.8046455073415282,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.05571731208119904,0.9198552799444054,0.07724335255983124,-0.36091163934563536,1.01126023820647,0.11423589127376403,0.04777662251818304,-1.2868608428692436,-1.230917773027211,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.11965876890059941,True,3 - Moderate,False,True,-1.219237238542447,-0.6015671939735128,0.13985958534730247,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.5329014306938612,-1.0765894326833523,0.4933971827119555,-1.0643014124800954,-0.5226365881494982,1.1216720073401398,0.04777662251818304,-1.3293456327185456,1.1660581245107273,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,0.027877743884296684,-1.239436283383484,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.0247433190048147,-0.7285731221654065,-0.8629560414875606,-0.22023368471874338,-1.1235446232167845,1.03713191368422,0.04777662251818304,-0.3097106763353024,0.9796266658133321,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,1.161240664521287,True,3 - Moderate,False,True,1.7738387192817378,0.6741709848464298,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.4524568252023022,0.9849422998504334,1.8189241972705734,-0.009216752778405413,1.5963549039298803,-1.9499513954916072,0.04777662251818304,0.7099242800479407,-1.5904641576579017,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.24985650585318536,True,3 - Moderate,False,True,0.7761467333403429,0.03630189543645852,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.41928211206999827,-1.4823870771995065,-0.6163463643603758,0.9755289296098385,-1.4556253794381797,1.1216720073401398,0.04777662251818304,0.7099242800479407,0.35374962590064823,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-2.965198213939888,0.03630189543645852,0.13985958534730247,0.8046455073415282,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.1149834824063271,-1.5826742201159374,-1.4178278150237262,-0.5719285712859734,2.197262938997167,1.1216720073401398,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.5267237368549942,-1.239436283383484,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.7042948603817496,-1.291775090331853,-0.8629560414875606,0.9755289296098385,-0.9021574524025212,-0.005529241405455466,0.04777662251818304,-1.4992847921157526,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,True,-0.7203912455717495,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.22656417689220207,1.1516447692015868,0.07724335255983124,0.41281711110227054,-0.5384499574933741,1.1216720073401398,0.04777662251818304,1.3471961277874676,0.060785905090455755,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,0.5267237368549942,0.03630189543645852,-0.8848421806922447,-1.1302940683721476,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.6511314686495525,0.10825999091209673,1.2332262140935097,0.1314612018484866,0.20477840166879596,1.1216720073401398,0.04777662251818304,1.3471961277874676,0.44696535524934583,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,1.524415722796389,1.3120400742564011,0.13985958534730247,0.8046455073415282,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.26788029275542496,-0.07305385025469562,1.2332262140935097,0.9755289296098385,-0.5384499574933741,1.1216720073401398,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,-0.7203912455717495,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.8842141617595106,0.750496197535863,-0.6163463643603758,-1.2049793671069873,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,-1.3293456327185456,1.1660581245107273,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,1.0255697298256916,-0.6015671939735128,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.8544604113924973,0.14611672697988853,-1.4178278150237262,-1.0643014124800954,0.948006760830966,-0.005529241405455466,0.04777662251818304,0.7099242800479407,0.3803826914288475,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.010538968051986546,True,3 - Moderate,True,False,2.0232617157670867,2.587778253076344,-0.8848421806922447,-1.1302940683721476,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.3404582438412187,-0.8540980891270319,-0.8629560414875606,-1.2753183444204332,1.9916891375267793,1.1216720073401398,0.04777662251818304,-1.1594064733213383,1.0328927968697308,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,True,-0.9698142420570982,-0.6015671939735128,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.3218489720952062,0.5884428010351402,-0.6163463643603758,-0.22023368471874338,-0.5384499574933741,1.1216720073401398,0.04777662251818304,-0.2672258864860006,-1.5105649610733038,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.22154525260105204,-1.239436283383484,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.23144671277576218,-1.5999422049889653,0.07724335255983124,0.1314612018484866,-0.3961296333984905,1.1216720073401398,0.04777662251818304,-1.4992847921157526,1.3125399849158235,0.1116214406863944,0.0706892535409918
False,0.5164118502393412,-0.10572853483016008,-0.010538968051986546,False,3 - Moderate,True,False,0.027877743884296684,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.1293926914215306,1.4956761601334492,0.07724335255983124,-0.5719285712859734,2.197262938997167,-0.005529241405455466,0.04777662251818304,0.030167642459111965,-0.8713713883965203,0.1116214406863944,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,-0.1407367050045725,True,3 - Moderate,True,False,-0.7203912455717495,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.4480975983269835,1.468445876295213,1.0328558514276722,-1.0643014124800954,-0.5226365881494982,-0.09711434286603507,0.04777662251818304,1.3471961277874676,1.3125399849158235,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,-0.4709682490864008,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.8732055914143756,-1.1283933873024357,-1.1249788234351943,0.8348509749829465,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.4125307511028281,1.2459573210953252,0.1116214406863944,0.0706892535409918
False,-0.6365469845584077,-0.10572853483016008,-0.010538968051986546,True,3 - Moderate,False,True,1.7738387192817378,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.3434351320892347,-1.3674885624674367,-0.4776284209763344,-1.4863352763607713,-1.281678316655544,-0.005529241405455466,0.04777662251818304,0.7099242800479407,-1.3773996334323073,0.1116214406863944,0.0706892535409918
True,1.6693706850370902,-0.10572853483016008,0.3800542428057713,True,3 - Moderate,False,False,1.0255697298256916,-0.6015671939735128,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.5667425913844616,1.7121901243106445,1.8189241972705734,0.41281711110227054,0.8056864367360824,-1.33703571648619,0.04777662251818304,0.20010680185631916,-0.7515225935196234,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.9698142420570982,-1.239436283383484,1.1645613513868496,0.8046455073415282,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.6715409658980762,-0.949072005928685,-0.8629560414875606,-1.0643014124800954,-0.7123970202760097,-1.2524956228302702,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,True,1.0255697298256916,1.3120400742564011,1.1645613513868496,0.8046455073415282,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.6538728900355137,0.20256975444940264,1.0945082707094682,0.1314612018484866,0.20477840166879596,0.31854111760890313,0.04777662251818304,0.7099242800479407,-1.3773996334323073,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.1407367050045725,True,1 - Critical,False,False,1.0255697298256916,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7227652920784743,0.11955059640599955,-1.4178278150237262,0.41281711110227054,0.34709872576367956,-0.005529241405455466,0.04777662251818304,-0.7345585748283203,0.22058429825965165,-9.64468540196142,0.0706892535409918
True,0.5164118502393412,-0.10572853483016008,0.3800542428057713,True,3 - Moderate,True,False,-0.9698142420570982,-0.6015671939735128,-0.8848421806922447,-1.1302940683721476,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-1.241652927286735,-0.7365429613375731,0.07724335255983124,-0.009216752778405413,1.5805415345860043,1.1216720073401398,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.060067567159533264,-0.10572853483016008,-0.4011321789097444,True,3 - Moderate,False,False,0.2773007403696454,1.3120400742564011,0.13985958534730247,0.8046455073415282,1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.3066039893295854,0.8355078153723078,1.2794655285548568,0.1314612018484866,1.1693939316452295,0.015605782008524444,0.04777662251818304,1.3471961277874676,0.7665621415877376,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.27093444195715843,True,3 - Moderate,False,True,0.027877743884296684,0.6741709848464298,-0.8848421806922447,-1.1302940683721476,1,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.6096794445104637,-0.5094025449308223,-0.6163463643603758,0.9755289296098385,-1.4714387487820557,-1.2454506150256102,0.04777662251818304,0.49750033080143174,-0.36534314336073326,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.6615276528149163,True,3 - Moderate,False,False,-0.4709682490864008,-0.6015671939735128,0.13985958534730247,0.8046455073415282,1,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.07991914723293399,0.8673871720609746,-0.6163463643603758,-1.0643014124800954,-0.5384499574933741,-0.005529241405455466,0.04777662251818304,0.7099242800479407,1.3125399849158235,0.1116214406863944,0.0706892535409918
True,-0.6365469845584077,-0.10572853483016008,-0.5313299158623304,True,3 - Moderate,False,False,-0.4709682490864008,-0.6015671939735128,1.1645613513868496,0.8046455073415282,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.7305251576238614,-1.0865517316485607,0.07724335255983124,-1.9787081175548933,1.359154363771741,-0.005529241405455466,0.04777662251818304,0.7099242800479407,0.9263605347569335,0.1116214406863944,0.0706892535409918
